,Open,High,Low,Close,Adj Close,Volume,time
2022-01-10 05:00:00+00:00,42198.58203125,42199.484375,42026.91796875,42044.74609375,42044.74609375,0,2022-01-10 05:00:00
2022-01-10 06:00:00+00:00,42053.77734375,42059.57421875,41931.90234375,41948.34765625,41948.34765625,118104064,2022-01-10 06:00:00
2022-01-10 07:00:00+00:00,41948.51171875,42106.7890625,41948.51171875,42043.69921875,42043.69921875,213147648,2022-01-10 07:00:00
2022-01-10 08:00:00+00:00,42046.921875,42094.53125,41800.828125,41839.57421875,41839.57421875,256000,2022-01-10 08:00:00
2022-01-10 09:00:00+00:00,41838.6640625,41925.4453125,41777.6328125,41870.38671875,41870.38671875,0,2022-01-10 09:00:00
2022-01-10 10:00:00+00:00,41865.47265625,41958.46484375,41817.7734375,41830.12890625,41830.12890625,0,2022-01-10 10:00:00
2022-01-10 11:00:00+00:00,41832.02734375,41832.91015625,41597.73046875,41619.109375,41619.109375,448923648,2022-01-10 11:00:00
2022-01-10 12:00:00+00:00,41602.16015625,41610.0859375,41085.55078125,41089.62890625,41089.62890625,901445632,2022-01-10 12:00:00
2022-01-10 13:00:00+00:00,41079.11328125,41082.45703125,40829.8125,40859.1015625,40859.1015625,770766848,2022-01-10 13:00:00
2022-01-10 14:00:00+00:00,40840.80859375,40973.04296875,39796.5703125,40838.37109375,40838.37109375,4886857728,2022-01-10 14:00:00
2022-01-10 15:00:00+00:00,40776.76171875,41074.7890625,40648.9453125,40904.91015625,40904.91015625,1438095360,2022-01-10 15:00:00
2022-01-10 16:00:00+00:00,40919.83203125,41831.26953125,40911.41796875,41788.43359375,41788.43359375,0,2022-01-10 16:00:00
2022-01-10 17:00:00+00:00,41801.9296875,41845.01953125,40722.08984375,41186.15234375,41186.15234375,1783832576,2022-01-10 17:00:00
2022-01-10 18:00:00+00:00,41203.23046875,41596.0390625,41153.84765625,41588.8671875,41588.8671875,731670528,2022-01-10 18:00:00
2022-01-10 19:00:00+00:00,41597.1953125,41608.8359375,41326.4375,41369.8046875,41369.8046875,0,2022-01-10 19:00:00
2022-01-10 20:00:00+00:00,41352.171875,41616.2421875,41266.39453125,41616.2421875,41616.2421875,396601344,2022-01-10 20:00:00
2022-01-10 21:00:00+00:00,41628.48828125,41844.6640625,41628.48828125,41656.65625,41656.65625,442560512,2022-01-10 21:00:00
2022-01-10 22:00:00+00:00,41658.5078125,41812.37890625,41620.2734375,41625.47265625,41625.47265625,46534656,2022-01-10 22:00:00
2022-01-10 23:00:00+00:00,41626.76171875,41833.26171875,41598.72265625,41820.01953125,41820.01953125,0,2022-01-10 23:00:00
2022-01-11 00:00:00+00:00,41819.5078125,41838.20703125,41700.94921875,41708.67578125,41708.67578125,0,2022-01-11 00:00:00
2022-01-11 01:00:00+00:00,41707.78515625,41961.0625,41641.46875,41871.265625,41871.265625,361302016,2022-01-11 01:00:00
2022-01-11 02:00:00+00:00,41891.23828125,42266.25,41848.53125,42169.5546875,42169.5546875,714219520,2022-01-11 02:00:00
2022-01-11 03:00:00+00:00,42163.5234375,42224.609375,42084.30859375,42203.18359375,42203.18359375,187803648,2022-01-11 03:00:00
2022-01-11 04:00:00+00:00,42206.82421875,42291.0078125,42178.71875,42253.58203125,42253.58203125,221808640,2022-01-11 04:00:00
2022-01-11 05:00:00+00:00,42255.14453125,42296.51953125,42060.109375,42085.7578125,42085.7578125,55302144,2022-01-11 05:00:00
2022-01-11 06:00:00+00:00,42085.21484375,42200.296875,42055.140625,42074.83984375,42074.83984375,12425216,2022-01-11 06:00:00
2022-01-11 07:00:00+00:00,42075.8359375,42207.23046875,42075.8359375,42185.5859375,42185.5859375,52119552,2022-01-11 07:00:00
2022-01-11 08:00:00+00:00,42208.4375,42380.46875,42009.92578125,42014.58984375,42014.58984375,704739328,2022-01-11 08:00:00
2022-01-11 09:00:00+00:00,42012.4375,42090.1953125,41935.49609375,42014.5703125,42014.5703125,146026496,2022-01-11 09:00:00
2022-01-11 10:00:00+00:00,42012.1796875,42039.40625,41694.29296875,41694.29296875,41694.29296875,103456768,2022-01-11 10:00:00
2022-01-11 11:00:00+00:00,41692.12109375,41901.6640625,41663.46875,41875.859375,41875.859375,0,2022-01-11 11:00:00
2022-01-11 12:00:00+00:00,41878.2109375,41921.8515625,41808.875,41876.91015625,41876.91015625,0,2022-01-11 12:00:00
2022-01-11 13:00:00+00:00,41879.96484375,41889.4921875,41664.1171875,41701.84375,41701.84375,0,2022-01-11 13:00:00
2022-01-11 14:00:00+00:00,41702.1328125,41811.19921875,41407.75390625,41594.31640625,41594.31640625,0,2022-01-11 14:00:00
2022-01-11 15:00:00+00:00,41601.4140625,42030.09765625,41559.08203125,41700.80859375,41700.80859375,0,2022-01-11 15:00:00
2022-01-11 16:00:00+00:00,41721.94140625,42782.37109375,41721.94140625,42733.23046875,42733.23046875,0,2022-01-11 16:00:00
2022-01-11 17:00:00+00:00,42721.7421875,42971.08984375,42482.83203125,42536.46875,42536.46875,0,2022-01-11 17:00:00
2022-01-11 18:00:00+00:00,42543.7421875,42840.87890625,42458.58984375,42737.76171875,42737.76171875,0,2022-01-11 18:00:00
2022-01-11 19:00:00+00:00,42719.1015625,42968.16015625,42667.59375,42966.1171875,42966.1171875,75462656,2022-01-11 19:00:00
2022-01-11 20:00:00+00:00,42952.984375,43001.15625,42754.765625,42757.73828125,42757.73828125,0,2022-01-11 20:00:00
2022-01-11 21:00:00+00:00,42759.1015625,42806.29296875,42706.20703125,42706.20703125,42706.20703125,0,2022-01-11 21:00:00
2022-01-11 22:00:00+00:00,42702.4609375,42752.44140625,42659.29296875,42743.703125,42743.703125,0,2022-01-11 22:00:00
2022-01-11 23:00:00+00:00,42743.90234375,42853.30078125,42720.796875,42737.08203125,42737.08203125,0,2022-01-11 23:00:00
2022-01-12 00:00:00+00:00,42755.3046875,42910.85546875,42664.984375,42737.19921875,42737.19921875,176791552,2022-01-12 00:00:00
2022-01-12 01:00:00+00:00,42733.68359375,42754.34765625,42605.421875,42650.12890625,42650.12890625,0,2022-01-12 01:00:00
2022-01-12 02:00:00+00:00,42628.04296875,42703.58203125,42531.02734375,42531.29296875,42531.29296875,0,2022-01-12 02:00:00
2022-01-12 03:00:00+00:00,42540.296875,42633.75,42536.98828125,42602.3125,42602.3125,0,2022-01-12 03:00:00
2022-01-12 04:00:00+00:00,42601.9921875,42701.23046875,42572.87890625,42598.76171875,42598.76171875,103999488,2022-01-12 04:00:00
2022-01-12 05:00:00+00:00,42601.80078125,42738.98828125,42598.25,42700.98046875,42700.98046875,0,2022-01-12 05:00:00
2022-01-12 06:00:00+00:00,42705.75390625,42804.6796875,42651.625,42652.03515625,42652.03515625,133992448,2022-01-12 06:00:00
2022-01-12 07:00:00+00:00,42682.13671875,42682.13671875,42541.91796875,42578.77734375,42578.77734375,93138944,2022-01-12 07:00:00
2022-01-12 08:00:00+00:00,42578.4765625,42686.8203125,42565.6328125,42623.7578125,42623.7578125,0,2022-01-12 08:00:00
2022-01-12 09:00:00+00:00,42625.9921875,42875.1328125,42611.96875,42778.6796875,42778.6796875,224499712,2022-01-12 09:00:00
2022-01-12 10:00:00+00:00,42780.5078125,42923.99609375,42780.5078125,42831.90234375,42831.90234375,145147904,2022-01-12 10:00:00
2022-01-12 11:00:00+00:00,42827.0234375,43213.1640625,42760.2109375,43005.3359375,43005.3359375,967237632,2022-01-12 11:00:00
2022-01-12 12:00:00+00:00,42999.79296875,43212.68359375,42965.39453125,43171.02734375,43171.02734375,695007232,2022-01-12 12:00:00
2022-01-12 13:00:00+00:00,43177.09375,43925.546875,43177.09375,43914.09765625,43914.09765625,2260461568,2022-01-12 13:00:00
2022-01-12 14:00:00+00:00,43908.8984375,43908.8984375,43707.63671875,43820.21875,43820.21875,248004608,2022-01-12 14:00:00
2022-01-12 15:00:00+00:00,43822.0703125,43881.8515625,43499.859375,43549.8125,43549.8125,0,2022-01-12 15:00:00
2022-01-12 16:00:00+00:00,43546.86328125,43636.515625,43433.9609375,43592.73828125,43592.73828125,0,2022-01-12 16:00:00
2022-01-12 17:00:00+00:00,43602.140625,43818.98046875,43530.98046875,43818.98046875,43818.98046875,0,2022-01-12 17:00:00
2022-01-12 18:00:00+00:00,43848.61328125,43850.2734375,43637.828125,43637.828125,43637.828125,0,2022-01-12 18:00:00
2022-01-12 19:00:00+00:00,43609.24609375,43719.4140625,43563.1640625,43715.59375,43715.59375,0,2022-01-12 19:00:00
2022-01-12 20:00:00+00:00,43720.5078125,43934.54296875,43673.53125,43908.65625,43908.65625,87945216,2022-01-12 20:00:00
2022-01-12 21:00:00+00:00,43855.27734375,44135.3671875,43832.6015625,43832.6015625,43832.6015625,2086070272,2022-01-12 21:00:00
2022-01-12 22:00:00+00:00,43832.1015625,43896.78515625,43807.61328125,43854.9765625,43854.9765625,2427949056,2022-01-12 22:00:00
2022-01-12 23:00:00+00:00,43854.41796875,44009.6796875,43834.8203125,43935.64453125,43935.64453125,4517644288,2022-01-12 23:00:00
2022-01-13 00:00:00+00:00,43946.7421875,44007.69140625,43697.01171875,43697.01171875,43697.01171875,5059747840,2022-01-13 00:00:00
2022-01-13 01:00:00+00:00,43694.2421875,43792.58984375,43587.765625,43606.79296875,43606.79296875,1753559040,2022-01-13 01:00:00
2022-01-13 02:00:00+00:00,43599.28125,43712.4765625,43592.71875,43633.59375,43633.59375,3198832640,2022-01-13 02:00:00
2022-01-13 03:00:00+00:00,43639.0234375,43639.0234375,43505.33203125,43578.59765625,43578.59765625,2700660736,2022-01-13 03:00:00
2022-01-13 04:00:00+00:00,43577.91796875,43709.15625,43572.87109375,43631.41796875,43631.41796875,1103618048,2022-01-13 04:00:00
2022-01-13 05:00:00+00:00,43643.5390625,43731.046875,43625.12890625,43699.01953125,43699.01953125,5406248960,2022-01-13 05:00:00
2022-01-13 06:00:00+00:00,43697.3828125,43767.01953125,43679.84375,43693.40234375,43693.40234375,3700105216,2022-01-13 06:00:00
2022-01-13 07:00:00+00:00,43701.2265625,43779.25,43650.48828125,43682.7734375,43682.7734375,4609720320,2022-01-13 07:00:00
2022-01-13 08:00:00+00:00,43685.5859375,43860.6171875,43685.5859375,43852.26953125,43852.26953125,4980424704,2022-01-13 08:00:00
2022-01-13 09:00:00+00:00,43861.99609375,43954.47265625,43780.7265625,43856.80078125,43856.80078125,3241771008,2022-01-13 09:00:00
2022-01-13 10:00:00+00:00,43858.75390625,43963.45703125,43837.57421875,43837.57421875,43837.57421875,2170208256,2022-01-13 10:00:00
2022-01-13 11:00:00+00:00,43839.1484375,43839.1484375,43632.37109375,43659.8515625,43659.8515625,2309996544,2022-01-13 11:00:00
2022-01-13 12:00:00+00:00,43653.77734375,43773.125,43645.8671875,43768.2734375,43768.2734375,3869704192,2022-01-13 12:00:00
2022-01-13 13:00:00+00:00,43774.28125,43882.9296875,43723.91015625,43859.609375,43859.609375,3188031488,2022-01-13 13:00:00
2022-01-13 14:00:00+00:00,43862.203125,44278.421875,43862.203125,44156.390625,44156.390625,5983420416,2022-01-13 14:00:00
2022-01-13 15:00:00+00:00,44148.765625,44174.42578125,43007.453125,43120.75,43120.75,3449528320,2022-01-13 15:00:00
2022-01-13 16:00:00+00:00,43139.85546875,43396.0546875,43139.3046875,43308.390625,43308.390625,1656135680,2022-01-13 16:00:00
2022-01-13 17:00:00+00:00,43304.921875,43304.921875,42760.3828125,42904.8984375,42904.8984375,0,2022-01-13 17:00:00
2022-01-13 18:00:00+00:00,42904.80078125,43004.3203125,42767.82421875,42776.0,42776.0,683593728,2022-01-13 18:00:00
2022-01-13 19:00:00+00:00,42782.4921875,42943.63671875,42639.1328125,42803.55078125,42803.55078125,1251942400,2022-01-13 19:00:00
2022-01-13 20:00:00+00:00,42803.4453125,42803.4453125,42447.04296875,42644.39453125,42644.39453125,925278208,2022-01-13 20:00:00
2022-01-13 21:00:00+00:00,42643.8828125,42878.7265625,42643.8828125,42868.4375,42868.4375,0,2022-01-13 21:00:00
2022-01-13 22:00:00+00:00,42867.60546875,42907.20703125,42583.45703125,42649.87890625,42649.87890625,0,2022-01-13 22:00:00
2022-01-13 23:00:00+00:00,42647.57421875,42717.828125,42596.125,42596.125,42596.125,0,2022-01-13 23:00:00
2022-01-14 00:00:00+00:00,42598.87109375,42738.265625,42509.19140625,42735.9609375,42735.9609375,0,2022-01-14 00:00:00
2022-01-14 01:00:00+00:00,42739.6640625,42752.921875,42613.140625,42613.140625,42613.140625,0,2022-01-14 01:00:00
2022-01-14 02:00:00+00:00,42614.3359375,42741.38671875,42513.6875,42686.1015625,42686.1015625,0,2022-01-14 02:00:00
2022-01-14 03:00:00+00:00,42691.609375,42768.953125,42682.42578125,42745.359375,42745.359375,0,2022-01-14 03:00:00
2022-01-14 04:00:00+00:00,42741.609375,42817.8046875,42711.54296875,42734.04296875,42734.04296875,0,2022-01-14 04:00:00
2022-01-14 05:00:00+00:00,42732.73046875,42868.32421875,42719.546875,42868.32421875,42868.32421875,0,2022-01-14 05:00:00
2022-01-14 06:00:00+00:00,42872.34765625,42951.703125,42844.33203125,42852.1796875,42852.1796875,0,2022-01-14 06:00:00
2022-01-14 07:00:00+00:00,42845.21875,42893.37890625,42656.75,42672.62109375,42672.62109375,0,2022-01-14 07:00:00
2022-01-14 08:00:00+00:00,42672.76171875,42672.76171875,42467.66015625,42524.19140625,42524.19140625,0,2022-01-14 08:00:00
2022-01-14 09:00:00+00:00,42531.4921875,42692.484375,42526.02734375,42631.40625,42631.40625,0,2022-01-14 09:00:00
2022-01-14 10:00:00+00:00,42631.9765625,42632.046875,42156.82421875,42156.82421875,42156.82421875,0,2022-01-14 10:00:00
2022-01-14 11:00:00+00:00,42172.95703125,42180.3125,41986.62890625,42107.375,42107.375,0,2022-01-14 11:00:00
2022-01-14 12:00:00+00:00,42073.3359375,42242.40234375,41982.6171875,42186.78125,42186.78125,0,2022-01-14 12:00:00
2022-01-14 13:00:00+00:00,42165.94921875,42304.6953125,42121.421875,42191.234375,42191.234375,0,2022-01-14 13:00:00
2022-01-14 14:00:00+00:00,42192.74609375,42971.68359375,42192.74609375,42971.68359375,42971.68359375,0,2022-01-14 14:00:00
2022-01-14 15:00:00+00:00,42968.57421875,43214.81640625,42851.59765625,43065.38671875,43065.38671875,0,2022-01-14 15:00:00
2022-01-14 16:00:00+00:00,43060.53515625,43208.2109375,42969.32421875,43205.97265625,43205.97265625,0,2022-01-14 16:00:00
2022-01-14 17:00:00+00:00,43208.453125,43217.11328125,42937.8671875,42937.8671875,42937.8671875,0,2022-01-14 17:00:00
2022-01-14 18:00:00+00:00,42952.19921875,43023.5703125,42872.4609375,43021.37890625,43021.37890625,0,2022-01-14 18:00:00
2022-01-14 19:00:00+00:00,43025.82421875,43292.94140625,43025.82421875,43151.09375,43151.09375,0,2022-01-14 19:00:00
2022-01-14 20:00:00+00:00,43139.17578125,43178.5703125,43053.95703125,43132.1796875,43132.1796875,0,2022-01-14 20:00:00
2022-01-14 21:00:00+00:00,43129.98046875,43346.6875,43128.546875,43331.12890625,43331.12890625,0,2022-01-14 21:00:00
2022-01-14 22:00:00+00:00,43323.2890625,43325.73828125,43210.9140625,43299.109375,43299.109375,0,2022-01-14 22:00:00
2022-01-14 23:00:00+00:00,43294.4375,43299.71875,43078.94140625,43098.8046875,43098.8046875,0,2022-01-14 23:00:00
2022-01-15 00:00:00+00:00,43101.8984375,43166.27734375,43012.5078125,43072.00390625,43072.00390625,0,2022-01-15 00:00:00
2022-01-15 01:00:00+00:00,43093.44921875,43101.28515625,42952.40234375,42993.8984375,42993.8984375,0,2022-01-15 01:00:00
2022-01-15 02:00:00+00:00,42997.05859375,43083.703125,42972.87109375,43083.703125,43083.703125,0,2022-01-15 02:00:00
2022-01-15 03:00:00+00:00,43082.9296875,43108.0,42978.21875,42978.21875,42978.21875,0,2022-01-15 03:00:00
2022-01-15 04:00:00+00:00,42972.9609375,42972.9609375,42827.70703125,42918.21484375,42918.21484375,76273664,2022-01-15 04:00:00
2022-01-15 05:00:00+00:00,42925.484375,43059.25390625,42890.10546875,43053.015625,43053.015625,0,2022-01-15 05:00:00
2022-01-15 06:00:00+00:00,43052.9921875,43054.234375,42928.2265625,43054.234375,43054.234375,0,2022-01-15 06:00:00
2022-01-15 07:00:00+00:00,43055.1875,43055.1875,42963.16015625,43031.0390625,43031.0390625,0,2022-01-15 07:00:00
2022-01-15 08:00:00+00:00,43049.58984375,43096.67578125,43007.2421875,43007.2421875,43007.2421875,0,2022-01-15 08:00:00
2022-01-15 09:00:00+00:00,43014.06640625,43044.0625,42946.203125,43028.12109375,43028.12109375,0,2022-01-15 09:00:00
2022-01-15 10:00:00+00:00,43034.21484375,43224.93359375,43034.21484375,43140.7734375,43140.7734375,0,2022-01-15 10:00:00
2022-01-15 11:00:00+00:00,43118.828125,43118.828125,43027.79296875,43046.203125,43046.203125,0,2022-01-15 11:00:00
2022-01-15 12:00:00+00:00,43048.37890625,43058.265625,42669.03515625,42724.15234375,42724.15234375,0,2022-01-15 12:00:00
2022-01-15 13:00:00+00:00,42717.66015625,42972.14453125,42710.60546875,42937.08203125,42937.08203125,0,2022-01-15 13:00:00
2022-01-15 14:00:00+00:00,42938.76171875,43245.23828125,42860.51171875,43188.21875,43188.21875,0,2022-01-15 14:00:00
2022-01-15 15:00:00+00:00,43184.3046875,43339.6015625,43129.25,43339.6015625,43339.6015625,0,2022-01-15 15:00:00
2022-01-15 16:00:00+00:00,43348.3125,43364.69921875,43298.36328125,43344.39453125,43344.39453125,0,2022-01-15 16:00:00
2022-01-15 17:00:00+00:00,43343.921875,43453.2109375,43309.3046875,43411.32421875,43411.32421875,151279616,2022-01-15 17:00:00
2022-01-15 18:00:00+00:00,43424.8125,43424.8125,43312.28125,43374.69921875,43374.69921875,0,2022-01-15 18:00:00
2022-01-15 19:00:00+00:00,43375.2890625,43484.29296875,43340.046875,43467.19140625,43467.19140625,0,2022-01-15 19:00:00
2022-01-15 20:00:00+00:00,43481.50390625,43724.671875,43481.50390625,43569.265625,43569.265625,341229568,2022-01-15 20:00:00
2022-01-15 21:00:00+00:00,43558.64453125,43558.64453125,43287.8515625,43318.76953125,43318.76953125,21291008,2022-01-15 21:00:00
2022-01-15 22:00:00+00:00,43340.78515625,43358.7265625,43231.140625,43283.10546875,43283.10546875,0,2022-01-15 22:00:00
2022-01-15 23:00:00+00:00,43283.98828125,43362.94140625,43181.265625,43181.265625,43181.265625,0,2022-01-15 23:00:00
2022-01-16 00:00:00+00:00,43172.0390625,43172.0390625,43062.9921875,43092.8046875,43092.8046875,0,2022-01-16 00:00:00
2022-01-16 01:00:00+00:00,43093.28515625,43152.66015625,43068.125,43080.21484375,43080.21484375,0,2022-01-16 01:00:00
2022-01-16 02:00:00+00:00,43059.41796875,43104.25390625,42959.3984375,42959.3984375,42959.3984375,184471552,2022-01-16 02:00:00
2022-01-16 03:00:00+00:00,42965.58984375,43050.40234375,42948.1796875,43047.48046875,43047.48046875,113483776,2022-01-16 03:00:00
2022-01-16 04:00:00+00:00,43036.75390625,43072.734375,42960.515625,43055.234375,43055.234375,0,2022-01-16 04:00:00
2022-01-16 05:00:00+00:00,43055.453125,43108.28125,43047.90625,43047.90625,43047.90625,0,2022-01-16 05:00:00
2022-01-16 06:00:00+00:00,43046.44921875,43170.69921875,43018.5625,43153.6328125,43153.6328125,22460416,2022-01-16 06:00:00
2022-01-16 07:00:00+00:00,43164.515625,43250.01953125,43164.515625,43236.13671875,43236.13671875,124389376,2022-01-16 07:00:00
2022-01-16 08:00:00+00:00,43224.1328125,43284.1484375,43133.94921875,43142.921875,43142.921875,126433280,2022-01-16 08:00:00
2022-01-16 09:00:00+00:00,43138.6640625,43147.9453125,43095.6328125,43120.01171875,43120.01171875,165492736,2022-01-16 09:00:00
2022-01-16 10:00:00+00:00,43120.3125,43207.0625,43044.23828125,43044.23828125,43044.23828125,0,2022-01-16 10:00:00
2022-01-16 11:00:00+00:00,43021.125,43054.234375,42892.0703125,43035.65625,43035.65625,379199488,2022-01-16 11:00:00
2022-01-16 12:00:00+00:00,43035.91015625,43142.12109375,43006.171875,43078.140625,43078.140625,0,2022-01-16 12:00:00
2022-01-16 13:00:00+00:00,43074.8046875,43074.8046875,42691.0234375,43054.49609375,43054.49609375,673966080,2022-01-16 13:00:00
2022-01-16 14:00:00+00:00,43062.140625,43361.17578125,43062.140625,43280.9921875,43280.9921875,396447744,2022-01-16 14:00:00
2022-01-16 15:00:00+00:00,43296.7890625,43300.44140625,43200.92578125,43228.66015625,43228.66015625,0,2022-01-16 15:00:00
2022-01-16 16:00:00+00:00,43242.3984375,43423.6171875,43242.3984375,43353.609375,43353.609375,0,2022-01-16 16:00:00
2022-01-16 17:00:00+00:00,43363.17578125,43376.50390625,43116.40625,43129.51953125,43129.51953125,0,2022-01-16 17:00:00
2022-01-16 18:00:00+00:00,43124.6953125,43142.8125,43048.828125,43088.0078125,43088.0078125,0,2022-01-16 18:00:00
2022-01-16 19:00:00+00:00,43086.3046875,43086.8828125,42882.53125,42909.23046875,42909.23046875,60848128,2022-01-16 19:00:00
2022-01-16 20:00:00+00:00,42897.515625,43132.390625,42851.34375,43074.96875,43074.96875,0,2022-01-16 20:00:00
2022-01-16 21:00:00+00:00,43087.3671875,43105.546875,42971.37890625,43024.1796875,43024.1796875,0,2022-01-16 21:00:00
